"WaterbodyID","DistCat","DistCat_trim","DistCat2","Alkalinity_uEqL","Chla_ugL","Chloride_mgL","Conductivity_uScm","DO_bttm_mgL","DO_mean_1mBlwThrmclin_mgL","DO_mean_hypo_mgL","DO_mean_surf_mgL","DO_mgL","DO_SAT_pct","DOSAT_bttm_pct","DOSAT_mean_1mBlwThrmclin_pct","DOSAT_mean_hypo_pct","DOSAT_mean_surf_pct","NO3NO2_mgL","pH_bttm","pH_mean_1mBlwThrmclin","pH_mean_hypo","pH_mean_surf","pH_None","Temp_bttm_C","Temp_min_C","Temperature_Water_DegC","TN_mgL","TP_mgL","WsAreaSqKm","BFICat","ElevCat","Al2O3Cat","K2OCat","Na2OCat","PctImp2019Cat","KffactCat","InorgNWetDep_2008Cat","Tmean8110Cat","RunoffCat","SlopeCat","ClayCat","SandCat","OmCat","WetIndexCat","WetIndexWs","PctUrb2019Ws","PctFor2019Ws","PctWet2019Ws"
"TtID_6117522","SomeStrs","Strs","Non_Ref",,4.9401154,,,,,,,,,,,,,0.065,,,,,,,,,0.392,0.06175,22.0626,54.39540816,98.9592432,13.99763172,3.829718402,3.264942997,6.024659864,0.204311224,4.311062696,9.74928042,700,6.708722322,3.444107143,62.2517517,1.68494898,784.2159864,757.5952517,6.033287101,64.61613772,11.52402709
"TtID_6117550","Strs","Strs","Non_Ref",,1.8541862160804,,,,,,,,,,,,,0.0417391304347826,,,,,,,,26.5,0.297647058823529,0.0089,20.6928,53.0047295,154.9120821,14.95459528,1.700763081,2.949362786,4.877725228,0.238989503,4.362775413,9.352844323,700,6.883986071,6.239570885,47.32034145,3.130917061,878.58565,810.4058803,4.727731385,74.08663883,7.028531663
"TtID_6117556","Strs","Strs","Non_Ref",,6.26660589552239,,,,,,,,,,,,,0.02625,,,,,,,,,0.446923076923077,0.0207727272727273,2.6487,55,75.51536873,13.39929112,1.197087295,2.403965969,2.100294985,0.22,4.253954887,9.963084294,700,9.833829446,6.07,48.90085546,1.9,740.1828909,757.5993884,39.55147808,43.01732926,8.460754332
"TtID_6117560","Other","Other","Non_Ref",,14.34646325,,,,,,,,,,,,,0.065,,,,,,,,,0.475,0.021,15.8562,54.19685039,117.9616142,13.91348795,2.505557146,2.762884017,4.480314961,0.21988189,4.310866799,9.633475732,700,6.623824462,4.256889764,57.80259843,1.735826772,959.1751969,757.7186968,3.865364968,65.39902373,11.97638779
"TtID_6117748","Other","Other","Non_Ref",,3.17735533168317,,,,,,,,,,,,,0.0363428571428571,,,,,,,,24.9333333333333,0.374782608695652,0.0123518518518519,2.5245,54,152.9692188,13.7250208,2.35952851,2.590289596,3.5,0.196349432,4.31368498,9.414316088,700,9.77323147,3.007102273,63.46450284,1.640909091,769.6264205,747.059893,8.734402852,64.09982175,5.490196078
"TtID_6117790","Strs","Strs","Non_Ref",125.906666666667,2.49768061394102,27.3916666666667,98.9245454545455,,,,,7.4006845,,,,,,0.0411090909090909,,,,,6.56276666666667,,,24.3534313529412,0.37762962962963,0.207884754901961,19.9224,53.99923411,153.8833035,14.96462893,1.953650364,3.014239676,3.721215216,0.233272913,4.349495194,9.393921884,699.8937963,7.028090015,6.293090375,47.54692111,3.085830993,839.2989533,801.3234098,4.915070473,69.50668594,9.48229129
"TtID_6117816","HighStrs","Strs","Non_Ref",,11.5203418913043,,,,,,,,,,,,,0.158333333333333,,,,,,,,,0.915909090909091,0.0786333333333333,19.9377,55,29.68059671,10.12565811,1.554110138,1.240275526,42.61728395,0.11,4.12426424,10.38817323,695.8518519,5.152907301,3.92,60.32611111,2.87,897.9465021,802.8217397,35.12842504,40.23382838,5.881821875
"TtID_6123429","Strs","Strs","Non_Ref",444.373333333333,14.8666666666667,53,,0.3,-0.2,-0.2,5.81666666666667,,,3.33333333333333,-2,-2,68.5,0.04,6.7,6.5,6.5,6.48333333333333,,15.3,15.3,,0.73,0.0341666666666667,9.0837,54.31848341,52.76937757,15.07954121,3.861582041,3.538947105,13.27519747,0.187099526,3.726539158,9.998773058,668,3.650507093,4.99,55.65061295,1.45,854.9387046,881.5519667,23.95719806,47.24066184,16.12008323
"TtID_6123521","Strs","Strs","Non_Ref",,13.84,,,4.13333333333333,,,8.37777777777778,,,47.2222222222222,,,100.277777777778,,6.41,,,7.24,,21.59,21.59,,0.71,0.0370833333333333,1.3806,53.38070404,23.02370926,8.764071465,1.613649011,1.079082012,12.42046936,0.18,3.679995719,10.03931114,668,2.501758282,2.35,72.09,0.96,509.4061278,509.4061278,24.77183833,29.40026076,29.40026076
"TtID_6123527","Strs","Strs","Non_Ref",,12,,153.333333333333,2.08,2.46666666666667,2.16666666666667,9.02,3.86666666666667,44.8333333333333,21.6,23,20.0833333333333,105.6,0.02,6.6,6.4,6.49444444433333,7.18,6.9,14.98,14.98,20.1,0.756153846153846,0.0204615384615385,3.1212,53.78200692,23.18717416,8.764071465,1.613649011,1.079082012,13.18598616,0.18,3.686678086,10.03327597,672.6689735,3.007559201,2.35,72.09,0.96,582.7332757,582.7332757,27.45098039,22.89504037,6.660899654
"TtID_6123569","Strs","Strs","Non_Ref",346.6112,37.8641025641026,50.5,166.083333333333,5.97407407407407,7.6,7.3,8.57831325301205,6.10833333333333,72.0833333333333,70.5061728395062,97.66666667,93.75,103.60843373494,0.0266666666666667,6.77831325301205,6.933333333,6.875,7.53253012048193,6.91666666666667,23.0072289156627,23.0036144578313,24.375,0.877266666666667,0.052875,11.9232,54,18.84315709,8.764071465,1.613649011,1.079082012,8.910860851,0.163691544,3.738502382,10.01745487,668.5497232,2.181047619,2.35,72.09,0.96,733.5344531,689.9946407,20.13888889,19.38405797,12.74154589
"TtID_6123575","Strs","Strs","Non_Ref",216.632,11.1704545454545,,142.916666666667,5.43589743589744,,,8.23086419753086,5.90833333333333,70.3333333333333,63.7820512820513,,,99.9814814814815,,6.55185185185185,,,7.00493827160494,6.43333333333333,22.7246913580247,22.7246913580247,24.575,0.553918918918919,0.0258875,3.2706,54,18.78919097,8.764071465,1.613649011,1.079082012,8.892405063,0.151150248,3.758917393,10.00074265,682.503027,2.101268417,2.35,72.09,0.96,762.4196478,762.4196478,17.58392955,20.30820033,16.56576775
"TtID_6123581","Strs","Strs","Non_Ref",299.952,3.86666666666667,54.6666666666667,106,5.96666666666667,,,6.93333333333333,9.8,109,70.6666666666667,,,83.6666666666667,0.09,6.33333333333333,,,6.45,6.9,23.6333333333333,23.6333333333333,21.8,0.75,0.0498333333333333,34.6941,53.79099328,19.44559184,8.764071465,1.613649011,1.079082012,7.768580249,0.163272458,3.719965185,10.03396938,670.1649329,2.226998859,2.35,72.08998314,0.96,963.4319438,963.4319438,15.43490104,23.2638979,24.48053127
"TtID_6124871","SomeStrs","Strs","Non_Ref",352.721333333333,7.1,58.3333333333333,167.571428571429,7.43333333333333,,,7.66666666666667,5.7125,68.375,88.6666666666667,,,91.3333333333333,0.05,6.93333333333333,,,7,6.75714285714286,23.3333333333333,23.3333333333333,24.0285714285714,0.56,0.01225,6.6303,54,69.38298507,14.7970753,4.08452243,3.539320622,4.662456946,0.22,3.911938579,9.870739389,668,5.17022743,6.083122847,48.35774971,0.802296211,825.847302,815.2851907,22.45147278,50.02036107,10.70992263
"TtID_6126055","Strs","Strs","Non_Ref",,,,,,,,,5.966667,71.333333,,,,,,,,,,,,,22.9,,,2.4903,53,37.36531261,8.764071465,1.613649011,1.079082012,4.002529816,0.18,3.780865476,10.02586921,668,3.250362596,2.35,72.09,0.96,586.9006144,586.9006144,8.637513553,35.77882183,16.40766173
"TtID_6126709","Strs","Strs","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,,9.3879,55.71489362,59.94238298,10.39247227,1.906873941,1.302013993,22.2,0.191404255,4.157700539,9.873940655,668,2.527892424,6.004893617,50.57821277,0.810255319,926.3319149,838.5859457,33.10324993,33.87019461,8.033745566
"TtID_6126713","Strs","Strs","Non_Ref",281.92,2.9229332,119.9185,357.703571428571,7.69,,,7.42444444433333,7.91356063636364,,,,,,0.00366666666666667,7.37666666666667,,,7.22111111133333,7.33069441666667,22.7666666666667,22.7666666666667,23.2984848181818,0.443,2.815149,50.8482,55,32.70414046,8.764071465,1.613649011,1.079082012,11.89657582,0.142685185,4.013024979,9.925311589,668,1.063780199,4.781782716,56.75625185,0.86034339,1253.594864,939.6880067,37.67566994,24.80972778,18.68738716
"TtID_6126765","HighStrs","Strs","Non_Ref",966.512,18.3428571428571,99.5,316.8,-0.2,6.65,0.846666666666667,8.73333333333333,3.43333333333333,40,-2,65,8.24444444333333,105.833333333333,0.1,6.83333333333333,6.7,6.72555555566667,7.83333333333333,7,8.93333333333333,8.93333333333333,18.0466666666667,1.28333333333333,0.145415384615385,21.5775,55,55.56355591,10.39247227,1.906873941,1.302013993,32.76669348,0.22,4.115679488,9.956484272,668,1.724137005,6.44,45.66,0.79,985.9991955,866.0415433,43.44108446,26.85714286,7.674661105
"TtID_6126823","Strs","Strs","Non_Ref",466.592,21.3,96.6666666666667,120.166666666667,0.966666666666667,,,7.18333333333333,5.25,64.2083333333333,11,,,88.5,0.04,6.7,,,6.78333333333333,6.6,22.4666666666667,22.4666666666667,25.8375,0.246666666666667,0.0377615384615385,1.6263,54,22.24035971,8.764071465,1.613649011,1.079082012,17.23685667,0.18,3.894124985,10.02708945,668,2.324456452,2.35,72.09,0.96,943.7343664,943.7343664,28.33425567,28.77697842,19.6458218
"TtID_6126825","Strs","Strs","Non_Ref",405.490666666667,1.46666666666667,,151.92,,,,,3.228,37.64,,,,,,,,,,6.172,,,19.308,,0.0364,106.9299,54.07664155,22.2121507,8.764071465,1.613649011,1.079082012,16.50979548,0.18,3.85666788,10.04821247,668,2.037681963,2.35,72.09,0.96,1040.030571,917.7148244,21.60658525,38.15808301,24.64839114
"TtID_6126827","Strs","Strs","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,,94.4406,55,31.88360656,8.764071465,1.613649011,1.079082012,21.21004098,0.188811475,4.013299942,10.00031121,668,1.463564409,2.400286885,68.51928279,0.957038934,938.6127049,879.4313092,26.16406503,39.31518859,19.39886024
"TtID_6127077","Strs","Strs","Non_Ref",,,,,,,,,7.533333,94.333333,,,,,,,,,,,,,25.566667,,,217.1079,54.77768385,14.61590448,8.783338114,1.640173054,1.039667829,12.92349958,0.207658495,3.87057541,10.24091385,668,2.395047214,6.270591716,48.99754015,0.79819104,910.7278107,909.7002914,27.3924164,35.14266409,22.1198768
"TtID_6127113","HighStrs","Strs","Non_Ref",,15.3027917142857,107,549,,,,,11,132,,,,,1.66142857142857,,,,,9.6,,,25.8666666666667,2.34,0.106545454545455,136.0755,55.68008858,19.73970002,9.729229397,1.945057958,1.036074241,45.0412724,0.136692168,4.087022124,10.51476948,668,1.820656612,2.972746124,68.09078116,1.518357157,1029.719952,898.4545521,43.58212904,25.56499884,13.18892821
"TtID_6127167","Strs","Strs","Non_Ref",,19.89279685,97.5,554.75,,,,,8.825,105.5,,,,,1.45363636363636,,,,,9.175,,,25.725,2.0045,0.1450625,137.5038,55.998713,17.24471042,9.026846368,1.703878756,1.067372672,17.25289575,0.18,4.079912745,10.57244286,668,1.098584613,2.35,71.93503861,0.96,1157.668597,901.10604,43.48287102,25.47027791,13.05978453
"TtID_6127411","Strs","Strs","Non_Ref",,40.1344437836538,,,,,,,,,,,,,0.103928571428571,,,,,,,,26.5,1.0627380952381,0.079537037037037,0.2025,55,9.1552,10.02968121,2.048224926,1.022686005,23.2,0.114533333,4.085321935,10.82611607,668,6.683973412,3.92,63.32004444,2.87,770.0577778,770.0577778,40.44444444,28,4.444444444
"TtID_6143845","HighStrs","Strs","Non_Ref",355.498666666667,5.93333333333333,27,,7.76666666666667,,,7.83333333333333,,,91,,,92.8333333333333,,6.83333333333333,,,7,,22,22,,0.261666666666667,0.0113333333333333,7.1937,53,295.1352381,14.20750046,1.980000019,2.275904894,8.117397454,0.22,4.745394867,8.814846083,689,5.374056736,6.44,45.66,0.79,820.213107,814.2791192,9.93369198,58.86400601,12.88627549
"TtID_6143949","Strs","Strs","Non_Ref",,13.8,,131.5,,,,,4.4,51.75,,,,,,,,,,7.25,,,20.75,,0.0318571428571429,7.2927,53.97282526,262.7682602,14.20750046,1.980000019,2.275904894,5.917716715,0.219374526,4.775864666,8.698254169,689,7.496755812,6.44,45.68029452,0.79,509.7718233,497.6990004,11.04529187,46.69875355,14.56250771
"TtID_6143995","Other","Other","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,,36.3519,52.05941626,175.9222342,15.22470702,3.092698844,3.256059005,3.095899931,0.19,4.683336167,8.859882874,689,7.02331909,4.99,55.7,1.45,865.7678944,787.2310416,7.726968879,64.17518754,12.77759897
"TtID_6144013","Strs","Strs","Non_Ref",522.138666666667,5.3,47.6666666666667,,0.466666666666667,,3.3,7.51666666666667,,,5.33333333333333,,35.75,91.3333333333333,,6.36666666666667,,6.325,6.96666666666667,,16.9333333333333,16.9333333333333,,0.283333333333333,0.012,40.9644,52,185.1279129,15.11351041,3.026337964,2.963938655,2.393085787,0.19,4.654926978,8.873641045,689,6.652004436,4.99,55.70716517,1.45,872.5234315,795.0358995,7.654451182,63.68969154,12.18912031
"TtID_6144043","Strs","Strs","Non_Ref",1966.352,,,,,,,,,,,,,,,,,,,,,,,,0.176666666666667,0.1863,52,247.4107729,14.20750046,1.980000019,2.275904894,3.362318841,0.22,4.665681362,8.862934122,689,6.926909451,6.44,47.01782609,0.79,777.0434783,777.0434783,6.280193237,16.42512077,5.314009662
"TtID_6144051","Other","Other","Non_Ref",326.6144,9.5,,63.7458333333333,,,,,5.67916666666667,59.3333333333333,,,,,,,,,,6.4125,,,18.5958333333333,,0.0283333333333333,5.3217,51.81589147,218.9421609,14.20750046,1.980000019,2.275904894,0.947351421,0.19,4.655266125,8.920924685,689,6.076163272,4.99,55.69944444,1.45,932.8378553,861.1826484,2.604430915,51.68273296,19.07661086
"TtID_6144053","SomeStrs","Strs","Non_Ref",383.272,2.8,,68.721875,,,,,7.925,92.625,,,,,,,,,,6.928125,,,23.921875,,0.0163571428571429,66.4515,52,183.7671535,14.99453588,2.955335318,2.651385267,4.049334812,0.187064856,4.651563022,8.923022927,689,6.512625882,4.274390244,60.2572561,1.321931818,843.6025499,808.7520959,6.807069818,61.24737591,13.16177964
"TtID_6144103","Strs","Strs","Non_Ref",122.202666666667,3.73333333333333,40,,-0.2,-0.2,-0.1375,7.5625,,,-2,-2,-1.28125,92.75,,6.6125,6.11428571428571,6.259910714125,6.65,7.2,13.15,13.15,22.888889,0.635,0.0151666666666667,26.4609,51.99722992,157.2776305,14.17463613,4.268260325,3.415117546,13.28020456,0.180559699,4.556997095,9.057407157,689,4.292928407,3.703824846,64.94897649,0.90611336,1142.87286,947.5268528,16.93819938,48.17183089,6.523587633
"TtID_6144121","Strs","Strs","Non_Ref",,30.8666666666667,,140,,,,,4.1166665,48.6666665,,,,,,,,,,7,,,21.3,,0.0382222222222222,2.2995,51,158.8406462,14.91658428,2.71930124,3.080801203,4.302100162,0.22,4.5742991,8.994086258,689,7.536492079,6.44,45.91759289,0.79,762.2132472,758.5189824,16.28180039,46.49706458,6.340508806
"TtID_6144151","SomeStrs","Strs","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,0.04,2.3454,50.85840368,159.5469225,14.56261316,2.394937689,2.917425817,6.194551036,0.197275518,4.487022304,9.079599739,689,4.269409242,4.360897928,59.64386416,2.183369148,921.919033,921.919033,13.50729087,47.16039908,7.444359171
"TtID_6144153","Strs","Strs","Non_Ref",,,,,,,,,,,,,,,3.09166666666667,,,,,,,,,,,253.3923,50.49792531,128.8504149,14.42930508,2.629497051,2.289136887,5.842323651,0.22,4.524786585,9.080257032,689,8.154476692,4.978008299,52.98078838,2.474107884,801.9211618,832.2006344,15.06355955,53.30229056,12.17558702
"TtID_6146171","SomeStrs","Strs","Non_Ref",716.552,23,,288.272727272727,,,,,5.53055558333333,61.3333333333333,,,,,,,,,,6.84545454545455,,,20.05972225,,0.0694285714285714,5.9319,53.9643549,230.5850678,14.20750046,1.980000019,2.275904894,5.949631926,0.22,4.740446579,8.652962681,689,7.989319822,6.44,45.6601666,0.79,811.709415,787.7337278,6.64542558,60.82536793,12.79016841
"TtID_6146201","SomeStrs","Strs","Non_Ref",727.661333333333,2.5,,347.333333333333,,,,,5.26666666666667,57.6666666666667,,,,,,,,,,7.11666666666667,,,21.1333333333333,,0.1155,7.5906,53.39344262,225.4501752,14.20750046,1.980000019,2.275904894,7.848501979,0.215409836,4.740625726,8.698079636,689,7.526815372,6.452029395,45.67305822,0.78972866,777.2786885,785.8970832,8.382736543,57.94403604,11.78562959
"TtID_6146203","Other","Other","Non_Ref",,2.725,,93.9875,-0.2,,,8.2,5.55555555555556,63.6666666666667,-2,,,100,,6.1,,,7.4,7.3125,11.4,11.4,19.8481481111111,,0.0335454545454545,2.034,55.05707965,231.3738894,14.66635916,2.637426387,2.814912634,2.184070796,0.22,4.790877601,8.521028507,509.0088496,7.709515962,6.40380531,46.43240708,0.791278761,917.5327434,917.5327434,4.646017699,43.09734513,5.221238938
"TtID_6146211","SubRef","Ref","Ref",,,,,,,,,,,,,,,,,,,,,,,,,,9.9711,54,204.81547,14.64314141,2.450628381,1.98940828,4.25160958,0.22,4.740155694,8.647733638,689,9.099217183,6.44,45.66012619,0.79,897.1125418,825.1662605,3.077895117,68.9322141,14.58615399
"TtID_6146245","SomeStrs","Strs","Non_Ref",333.28,2.44,,144.088235294118,,,,,6.77647058823529,78.5882352941177,,,,,,,,,,6.73529411764706,,,22.7205882352941,,0.016125,14.1039,55.43850267,246.8298277,14.97101823,2.401324403,1.714447231,1.257872846,0.22,4.769809193,8.602754085,689,9.921290877,6.44,45.74982472,0.79,851.9806892,767.0217599,2.641822475,73.50520069,9.705826048
"TtID_6146247","HighStrs","Strs","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,,9.4842,53.04251497,192.2935749,14.76959967,2.395683552,1.960045443,12.83323353,0.22,4.700138004,8.664277936,689,6.509155164,6.44,45.66,0.79,840.4913174,836.9014993,10.75156576,57.55361549,8.967546024
"TtID_6146277","SomeStrs","Strs","Non_Ref",388.826666666667,8.93333333333333,54.6666666666667,,-0.0666666666666667,0.775,1.41666666666667,8.15,,,-0.666666666666667,8.5,14.5,97.5,,6.46666666666667,6.4,6.35,7.2,,13.4333333333333,13.4333333333333,,0.251666666666667,0.016,24.7545,54,212.8092986,14.82733688,2.367847142,2.373519609,2.222473605,0.192405732,4.761250425,8.573233318,689,8.97579009,6.176259427,47.49019231,0.772126697,863.7330317,793.1115434,5.00636248,64.87911289,11.65242683
"TtID_6146323","Strs","Strs","Non_Ref",,,,,,,,,,,,,,,,,,,,,,,,,,161.6004,53.66133467,220.4811897,14.70455123,2.288868054,2.522936327,1.670332417,0.188097976,4.738148005,8.651348464,689,10.17567404,4.847410647,54.06769558,0.754173957,872.824044,785.2804807,3.554879815,69.10378935,11.75120854
"TtID_6146481","Strs","Strs","Non_Ref",266.624,3.66666666666667,30.3333333333333,,0.933333333333333,3.4166666665,3.6,7.96666666666667,,,9.66666666666667,38,40.5,99.3333333333333,,6.4,6.1,6.1833333335,6.86666666666667,,18.4,18.4,,0.253333333333333,0.0118333333333333,46.3311,52.08710546,235.5175312,14.85639124,2.225519751,2.232221693,4.370442868,0.191996575,4.675969869,8.68593899,689,9.715924358,5.483648153,48.70801321,1.500300954,968.9322241,772.1302279,3.255696498,72.54608675,9.557295208
"TtID_6147903","SomeStrs","Strs","Non_Ref",,1.33280482608696,,,,,,,,,,,,,,,,,,,,,,0.227222222222222,0.00636363636363636,4.1274,52,193.8133501,14.50859092,2.905018099,3.28109991,0.842539455,0.236829268,4.419094616,9.076166494,689,6.099719914,6.247926829,47.32932927,2.94239957,810.3970588,793.0566943,1.199302224,76.55909289,7.30484082
"TtID_6147905","Other","Other","Non_Ref",,2.37,,,,,,,,,,,,,0.00637,,,,,,,,,0.247,0.03,59.2245,51.2041387,147.6302442,13.50606794,2.21418892,2.61329428,2.416666667,0.232576435,4.422548996,9.137784477,689,5.626234407,5.398221477,51.88948919,2.585139821,897.6329232,815.4549806,4.136463795,69.1072107,15.10219588
"TtID_6159651","Other","Other","Non_Ref",,1.7,,99.5935011038961,,,,,8.34710514473684,83.0940781578947,,,,,0.0025,,,,,6.43584415584416,,,15.2359738961039,0.1955,,12.9069,51.18736164,240.7862326,14.24658527,2.423401234,2.103775878,0.208492654,0.22974039,4.671364759,8.769413369,676.287583,8.091270454,6.010130811,47.35672369,3.14223385,883.6085732,805.1817865,2.301094763,73.80935779,8.297887177
"TtID_6160777","Strs","Strs","Non_Ref",,2.91943384615385,,85.17,,,,,9.42,93.265,,,,,0.00425,,,,,6.4095,,,15.93935,0.217692307692308,,16.119,50.64200708,243.6621293,13.6073755,2.320117292,1.678906851,0.341910582,0.230511418,4.658559486,8.836864132,675,11.84620058,5.561106465,47.62196526,3.5418945,736.0434223,789.8223339,1.959798995,76.77275265,8.06811837
"TtID_6742958","SomeStrs","Strs","Non_Ref",148.3096,,10.5,55.9944444444444,,,,,5.43451219512195,63.4170731707317,,,,,,,,,,6.1475,,,21.7890243902439,,0.023925,6.6573,49.87573468,140.8915869,13.90870476,1.787289023,2.125659943,3.011754828,0.23,4.225264058,8.377665753,550,5.444556606,5.43,52.94991604,0.82,802.8950462,782.3825875,2.176558064,74.98986075,11.12613222
"TtID_6742966","Other","Other","Non_Ref",,4.41,52,256,,,,,5.92638888888889,70.1888888888889,,,,,0.1,,,,,6.87,,,23.6217391304348,,0.0095,11.3292,49.85478437,54.69678235,12.72729999,2.455731956,1.569079312,1.875673854,0.222051887,4.157430499,8.869888926,550,6.452186172,5.631138814,54.38118261,2.682446092,862.5057278,818.7446775,7.999682237,59.40578329,16.3250715
"TtID_6742968","Strs","Strs","Non_Ref",,13.77,,,,,,,,,,,,,0.105,,,,,,,,26.5465517241379,,0.023,2.3535,49,132.1908,13.99029084,2.375879364,2.433671769,15.26444444,0.23,4.182153225,8.441186282,550,5.186721023,5.43,52.95,0.82,798.5488889,789.0122371,14.03441683,64.13001912,12.4665392
"TtID_6742972","SomeStrs","Strs","Non_Ref",359.445403508772,3.99358490566038,40.4285714285714,175.800483091787,,,,,4.67096153846154,46.8973076923077,,,,,0.0927142857142857,,,,,6.4396568627451,,,18.1839254385965,,0.0154660902255639,24.8112,49.64676814,40.41057521,12.40223922,2.030766728,1.157347515,7.003755683,0.183627199,4.140247497,8.857403971,580.7964025,1.927937464,3.433508599,70.32341965,2.955550504,1138.768927,878.1591701,10.37071967,52.47025537,17.00885084
"TtID_6742974","SomeStrs","Strs","Non_Ref",,7.82,,,,,,,,,,,,,0.075,,,,,,,,,,0.0185,2.5128,46,246.3402703,13.74208789,2.471202393,2.599852268,0.694980695,0.23,4.457558262,7.766729616,550,7.476566805,5.137027027,48.22355212,0.944594595,877.1544402,734.8527937,1.575931232,72.45702006,4.871060172
"TtID_6742976","BestRef","Ref","Ref",126.6464,9.9965,11,52.13,,,,,,,,,,,0.0506,,,,,6.42,,,,,0.0243333333333333,2.6181,50,75.99126659,12.61126897,1.991381871,1.275470746,0.381182147,0.229987937,4.180083586,8.786150765,560.7533172,6.162796555,5.603727382,53.7109228,2.429131484,818.5108565,803.0398762,1.925060158,63.66448952,20.62564455
"TtID_6742980","SubRef","Ref","Ref",,47.81,,,,,,,,,,,,,0.05,,,,,,,,,,0.0255,2.6028,46,236.4442808,15.5420332,2.743791351,3.469001626,2.337136929,0.232548409,4.34479967,7.850053379,550,4.670089053,6.074156293,50.06068811,0.7006639,836.9885892,836.9885892,5.152143845,60.40802213,17.91147994
"TtID_6742996","SubRef","Ref","Ref",,12.11,,,,,,,,,,,,,0.05,,,,,,,,,,0.028,3.1302,50.12416107,70.76875839,12.37966156,2.001250029,1.128749967,2.070469799,0.221610738,4.177631205,8.816362861,550,4.017471063,5.81,54.75604027,4.44,806.2348993,804.6840138,2.070155262,63.68602645,21.62162162
"TtID_6742998","SomeStrs","Strs","Non_Ref",,19.78,,,,,,,,,,,,,0.0633333333333333,,,,,,,,,,0.0281666666666667,0.2052,50,37.59815789,12.37966156,2.001250029,1.128749967,6.271929825,0.18,4.147158623,8.89114776,550,3.395838013,3.42,70.58,2.97,663.4868421,663.4868421,14.9122807,17.54385965,11.84210526
"TtID_6743004","SomeStrs","Strs","Non_Ref",431.93088,,39.5,169.533333333333,,,,,4.43638888888889,51.6263888888889,,,,,,,,,,6.64777777777778,,,22.8010416458333,,0.0171176470588235,79.8984,50.24414821,39.05147371,12.37966156,2.001250029,1.128749967,5.86826913,0.200102866,4.175031033,8.866582068,561.1756062,2.42667266,7.076542458,59.47772121,1.853053427,1051.668731,903.3464788,12.93930792,47.36978463,21.81332793
"TtID_6743010","SomeStrs","Strs","Non_Ref",,2.92,,,,,,,,,,,,,0.05,,,,,,,,,,0.0135,0.6804,49,118.0471825,14.17679314,3.721371715,3.137773634,4.933862434,0.23,4.187253992,8.490042275,550,4.964113056,5.43,52.95,0.82,797.5489418,797.5489418,10.97883598,57.27513228,9.523809524
"TtID_6743018","Strs","Strs","Non_Ref",605.260285714286,6.47028846153846,30.5625,174.9515625,,,,,3.32859813084112,38.1467289719626,,,,,0.145,,,,,6.74845360824742,,,16.92890625,,0.0165988957055215,28.0899,49.1822474,100.3974788,14.12513924,1.926880002,2.23449111,15.3177526,0.237780925,4.230178375,8.645633446,550,4.480132494,6.613380548,47.34621341,0.598810198,881.4858357,795.2304636,14.89538945,56.826119,9.355675884
"TtID_6743030","SomeStrs","Strs","Non_Ref",560.862628571429,4.4455,36.8333333333333,194.051315789474,,,,,4.12964285714286,46.0661458333333,,,,,,,,,,6.70453333333333,,,19.7377919363057,,0.0175005,5.7438,50.95393294,77.8954262,13.99792772,1.980620915,2.176566992,12.16186149,0.220821059,4.175861321,8.80004548,553.0700407,4.377954685,5.769045754,54.48888123,3.993517706,846.7073018,846.7073018,23.83265434,39.75242871,11.90849264
"TtID_6743038","SomeStrs","Strs","Non_Ref",376.6064,3.63,35,166.5,,,,,5.48025,56.9025,,,,,0.08,,,,,6.61,,,21.2541818181818,,0.016375,42.6636,51.571539,43.66540156,12.53214911,2.089302782,1.125166078,5.009121125,0.186935147,4.189096232,8.937452358,550,3.202160675,3.958072969,65.905492,2.644150885,976.2337482,879.6970509,15.05358198,47.82929711,20.13121256
"TtID_6743040","SomeStrs","Strs","Non_Ref",624.9,5.1,,262.144444444444,,,,,6.75722222222222,76.3888888888889,,,,,0.32,,,,,7.18333333333333,,,24.9872340425532,,0.0117533333333333,7.6752,50.91381332,85.46060038,14.13159468,2.0314726,2.287764689,8.716463415,0.220630863,4.212265963,8.769855687,550.2733349,4.529561365,6.053312617,50.86754925,2.601140947,864.9851079,864.9851079,18.77345216,39.22373358,17.31941839
"TtID_6743050","SomeStrs","Strs","Non_Ref",,4.09,,,,,,,,,,,,,0.06,,,,,,,,,,0.0175,24.3855,51.63613551,47.38070263,12.37966156,2.001250029,1.128749967,6.48055207,0.202132999,4.180232098,8.951032734,550,2.739968494,5.042321205,60.00165621,3.923563363,904.7791719,832.5674479,17.42018823,49.7619487,17.23934305
"TtID_6743056","SomeStrs","Strs","Non_Ref",433.105295238095,5.01892857142857,34.1333333333333,170.259868421053,,,,,4.52065395095368,46.18310626703,,,,,0.05,,,,,6.59839743589744,,,16.9074552683897,,0.0116557037037037,43.0785,51.44283698,70.18491531,14.30162953,2.863538531,2.774829411,5.01717243,0.142395907,4.254852165,8.862272197,550,4.752145897,5.573165468,52.11779745,0.793758242,994.1512585,837.0761099,13.20589157,54.84592082,11.85208399
